Time, Alpha_L1, Alpha_L2, Alpha_R1, Alpha_R2, CamberL1, CamberR1, Fx_Air  , Fx_L1   , Fx_L2   , Fx_R1   , Fx_R2   , Fy_Air  , Fy_L1   , Fy_L2   , Fy_R1   , Fy_R2   , Fz_Air  , Fz_L1   , Fz_L2   , Fz_R1   , Fz_R2   , MuX_L1  , MuX_L2  , MuX_R1  , MuX_R2  , MuY_L1  , MuY_L2  , MuY_R1  , MuY_R2  , Steer_SW
        38.75, 41.3886519692, 5.89879656761, 60.4930821983,             0, -5.85244410022, 11.5286613878, -96.2703219863, 1702.99082404, -6.98759653263, 1494.34790061,             0, -8.83132948996, -3956.57485165, -4639.67780522, -1826.23655283,             0,  57.494950168, 4907.45882679, 4931.17727271, 2668.20258183,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       38.775,  41.390275326, 5.83160530657, 60.4820778394, 6.08960100506, -5.85047122049, 11.5355474953, -95.5998568243, 1796.86436135, -7.98845933088, 1524.17591481, -85.5732756689, -8.68152031473, -3883.27603695, -4725.41952135, -1693.16312915, -141.649232249, 57.0995255589, 4876.75933467, 5041.26811055, 2578.54315478, 166.020147851,             1,             1,             1,             1,             1,             1,             1,             1,          -720
         38.8, 41.3716469889, 5.71493477212, 60.4501752441, 5.96037132671, -5.84876591065, 11.5409820148,  -94.96460733, 1865.15119537, -9.30890823038, 1543.39270601, -81.8438693707, -8.47174323395, -3848.83515342, -4770.65605409, -1564.41073315, -197.07023738, 56.7286101324, 4877.01901772, 5114.80935987, 2489.68644234, 215.655793928,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       38.825, 41.3429953653, 5.56882631896, 60.4121314555, 5.79528817521, -5.84762840725, 11.5452973429, -94.3746908094, 1911.33749465, -10.6528932054, 1556.28015941, -53.2535476208, -8.21909610164, -3854.46200992, -4833.04081656, -1448.71863581, -190.486369108, 56.3872104883, 4908.84364067, 5216.08776482, 2410.85495807, 201.818512695,             1,             1,             1,             1,             1,             1,             1,             1,          -720
        38.85, 41.2952345974, 5.38853396982, 60.3550391234,  5.5944886436, -5.84731759495, 11.5480248223, -93.8087250763, 1939.51648895, -11.8434942782, 1570.86801054, -45.2936497223, -7.88809797411, -3883.8363219, -4868.97659919, -1352.80040634, -300.830573449, 56.0641747775, 4955.95805825, 5306.60864108,  2352.5491478, 314.381911903,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       38.875, 41.2306906443, 5.18138989267, 60.2837971538,   5.384217533, -5.84784010318, 11.5493718822, -93.2741890992, 1957.22867193, -14.2272983654, 1590.13660949, -12.0707978906, -7.51709517796, -3935.15058883, -4732.99315732, -1276.18561357, -153.993209576, 55.7616628358, 5020.41712602, 5203.80201688, 2315.66122584, 161.436619979,             1,             1,             1,             1,             1,             1,             1,             1,          -720
         38.9, 41.1577728624, 5.01276303298, 60.2082733698,             0, -5.84900293965, 11.5492440591, -92.7724419022, 1965.12382746, -15.8380423727, 1628.21029588,             0, -7.15128363479, -3989.89188043, -4556.05489119, -1227.49218527,             0, 55.4780201806, 5083.00413332, 5046.48918945, 2318.02074264,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       38.925, 41.0607263647,  4.8715364079, 60.1162814243,             0, -5.85074334691,  11.546064133, -92.291839058, 1983.77926818, -16.5818888933, 1719.70163281,             0, -6.78296038215, -4061.56591506, -4389.24649076, -1230.67188075,             0, 55.2065993943, 5169.70543958, 4897.11867073, 2407.26901211,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
        38.95, 40.9219267214, 4.74061181353, 59.9897088133,             0, -5.85337334646, 11.5418072243, -91.8243199982,  2010.6402672, -17.5586653262, 1835.06075111,             0, -6.3960702425,   -4112.92287, -4264.96222076, -1263.8393876,             0, 54.9432325561, 5239.38044475, 4792.63746733, 2539.93447983,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       38.975, 40.7710199745,  4.6191547868, 59.8455138185,             0, -5.85609243514, 11.5411780785, -91.375523737, 2051.32379371, -18.6306880424, 1914.59602602,             0, -6.00167275389, -4138.67565496, -4198.4075185, -1278.0179892,             0, 54.6906875217,   5289.602579, 4755.00896323, 2626.48588544,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
           39, 40.6060102477, 4.50521896538, 59.6845144322,             0, -5.85873245344, 11.5411529128, -90.9478876667, 2100.44868456, -19.9017745471, 1985.05302671,             0, -5.60248242206, -4162.37355854, -4183.27066842, -1289.01491078,             0, 54.4502338005, 5342.64674987, 4783.93285307, 2702.64776674,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       39.025, 40.4297808849, 4.39577975282, 59.5117886996,             0, -5.86137407438, 11.5412808855, -90.5409344067, 2149.48991981, -21.3670097175, 2052.06330149,             0, -5.19740097245, -4184.62148108, -4201.73297443, -1300.61069383,             0, 54.2215549623, 5394.41194786, 4858.70002385, 2776.13571589,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
        39.05, 40.2461647688, 4.28714328164, 59.3306993648,             0, -5.86400066021, 11.5415455768, -90.1537460848, 2195.93486326, -22.884506919, 2114.93804868,             0, -4.78610132628, -4205.61196212, -4239.6144103, -1312.4804764,             0, 54.0040287163, 5443.62913924, 4957.43043114, 2845.95494824,             0,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       39.075, 40.0503161984, 4.15619004156, 59.1359033426, 4.33149617649, -5.86662461379,  11.541944375, -89.7861170386, 2240.38397483, -23.7352578828, 2173.06758803, 21.1701880456, -4.35378644858, -4227.10039736, -4271.36980693, -1324.27535277, -179.244430218, 53.7979295524, 5492.44150214, 5060.05107057, 2911.19362691, 202.288683858,             1,             1,             1,             1,             1,             1,             1,             1,          -720
         39.1, 39.8364977555,  3.9918019217, 58.9218298122, 4.15759307102, -5.86940950983, 11.5427175796, -89.4366413569, 2286.40456377, -25.047973839,  2217.1455405,  20.223434789, -3.89282350621, -4263.86825821, -4274.71306044, -1329.45256631, -252.544702933, 53.6024192292, 5558.35857489, 5156.58302127, 2958.63572942, 288.602032103,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       39.125, 39.6140034667, 3.82138224497, 58.6980303747, 3.96992340352, -5.87254279226, 11.5440556932, -89.1011704241, 2329.02899452, -26.5394968855, 2245.46189629,  15.253575333, -3.41689218521, -4320.71849847, -4278.0735609, -1325.26502339, -306.025599933, 53.4143285609, 5643.27550338, 5283.27583563,  2984.9511821, 356.454585852,             1,             1,             1,             1,             1,             1,             1,             1,          -720
        39.15, 39.3873321845,  3.6496999193, 58.4693610131, 3.78964794002, -5.87617341008, 11.5452722742, -88.7778031697, 2362.66650639, -28.4669560783, 2265.07035793, 9.89243335666, -2.93609434871, -4391.18546016, -4227.96521296, -1315.34778592, -297.624129853, 53.2320810667, 5736.98083454, 5344.18472125, 2999.34525573, 354.211305579,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       39.175, 39.1645887093, 3.49740609407, 58.2445055561, 3.63554216135, -5.8801881453, 11.5462179338, -88.4652381477,  2385.5863913, -30.1760311305, 2282.20042053, 7.68183446026, -2.47133500119, -4469.50727649, -4155.27860623, -1303.89142733, -258.616467779,  53.054379226, 5832.45831659, 5376.02672531, 3010.50344813, 313.811439506,             1,             1,             1,             1,             1,             1,             1,             1,          -720
         39.2, 38.9500154445, 3.37620894683, 58.0279613617, 3.51589708008, -5.88436573865, 11.5466948105, -88.1615404094, 2398.52015296, -31.6042320889, 2303.05136717, 7.37617703944, -2.03355637375, -4546.35032832, -4080.53095403, -1295.61564488, -229.928985369, 52.8799935132, 5920.52274304, 5403.05211571, 3027.35268423, 284.207707969,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       39.225,  38.745932298, 3.28243378947, 57.8214045241, 3.42581455642, -5.88839231029, 11.5470219291, -87.8652742254, 2403.16067604, -32.6661133317, 2324.95396209, 7.94008895425, -1.62544034902, -4607.46060577, -4025.22554774, -1290.09132523, -226.503008139, 52.7082473081, 5987.33650036, 5430.16149045,  3046.8905614,  284.32596126,             1,             1,             1,             1,             1,             1,             1,             1,          -720
        39.25, 38.5535967682, 3.20823433308,   57.62470165, 3.35646342959, -5.89191336087, 11.5473888048, -87.5763006905, 2404.85911893,  -33.42073815, 2344.99535537, 8.67502319393, -1.24700037359, -4652.01924031, -3985.42513949, -1285.67509208, -246.914894173, 52.5392984756, 6035.15677566, 5457.96162455, 3065.19589192,  313.67598694,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       39.275, 38.3721884415, 3.14704822744, 57.4378953932, 3.30058903032, -5.89477583387, 11.5478564579, -87.2950567433, 2404.22758111, -33.9703477642, 2361.28615445, 8.91705853114, -0.897534891324, -4676.36548833, -3955.35163251, -1281.31020271, -281.800090043, 52.3736481686, 6060.41393114, 5484.74301367, 3079.72233208, 361.443297629,             1,             1,             1,             1,             1,             1,             1,             1,          -720
         39.3, 38.2034103551, 3.09518994187,  57.261855134, 3.25415427994, -5.8968720321, 11.5485952878, -87.0223693279, 2402.06367027, -34.3747950621, 2369.59100546, 8.45711835878, -0.578064690391, -4681.76328997, -3930.99447205, -1274.06550663, -321.380815795, 52.2120061249, 6064.84273831, 5509.15159849,   3084.514222, 415.499969499,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       39.325, 38.0486207854, 3.05165585732, 57.0982797991, 3.21569328047, -5.89818746844, 11.5495454427, -86.7587787768,    2397.79083, -34.6618272437, 2369.85964518, 7.61393812357, -0.290438710631, -4672.10652145, -3906.80253645, -1263.27315867, -359.182422297,  52.054907348, 6052.18759742, 5530.71535121, 3079.15532011, 467.448231396,             1,             1,             1,             1,             1,             1,             1,             1,          -720
        39.35, 37.9088203582, 3.01710389059, 56.9487488482, 3.18603821224, -5.89877345089, 11.5504968685, -86.5042592899,  2390.8815055, -34.8491471621, 2363.85832751, 6.74097177334, -0.0367353847535, -4652.18561379, -3884.21679747, -1249.51956754, -393.573552376, 51.9025497775,   6027.188632, 5549.15249686, 3065.77940084, 514.831598162,             1,             1,             1,             1,             1,             1,             1,             1,          -720
       39.375, 37.7843429117, 2.99065977961, 56.8142403013, 3.16439666449, -5.89872391856, 11.5513133909, -86.2582394486, 2381.37612267, -34.9359232582, 2354.11527266, 5.95585379287, 0.183167884715, -4626.14179241, -3868.02606455, -1234.07971079, -424.860336857, 51.7547994625, 5994.23403088, 5565.89844641, 3047.67390263,  557.83874527,             1,             1,             1,             1,             1,             1,             1,             1,          -720
         39.4, 37.6746794047, 2.97155456901, 56.6948249318, 3.14933325882, -5.89816715778, 11.5519048442, -86.0198271462, 2370.11729538, -34.9476611155, 2342.97529906, 5.25460411791, 0.371092029471, -4597.56483184, -3856.72013366, -1218.28267999, -453.56553186, 51.6113044038, 5957.59427518, 5579.59293659, 3027.96338122, 597.075052546,             1,             1,             1,             1,             1,             1,             1,             1,          -720
